kind,threshold,pct,K,R_eq,act_fraction,n_seed,frac_activated,frac_peak_active,peak_active,t_peak,n_early,N,seed_x,seed_y,seed_z
loc,0.175,70,0.005119262077610869,13.976432075563704,0.01,100.0,0.9282,0.0563,563.0,378.0,1050.0,10000.0,1.1491413116455078,11.95081615447998,-10.803515434265137
loc,0.175,70,0.005175814803852267,13.899866713063695,0.01,100.0,0.9368,0.0544,544.0,377.0,854.0,10000.0,-1.99519681930542,-17.07717514038086,8.562933921813965
loc,0.175,70,0.005199223683404647,13.868540172914587,0.01,100.0,0.8854,0.0495,495.0,383.0,634.0,10000.0,-10.369020462036133,15.451711654663086,-1.7501461505889893
loc,0.175,60,0.003368903758836221,17.228826509588508,0.01,100.0,0.953,0.055,550.0,358.0,978.0,10000.0,-9.12207317352295,-13.412315368652344,-4.031820774078369
loc,0.175,60,0.003388080596323699,17.179998974368086,0.01,100.0,0.9994,0.0487,487.0,1008.0,779.0,10000.0,4.466822147369385,14.552814483642578,9.159209251403809
loc,0.175,60,0.0033907120638789474,17.17333114415416,0.01,100.0,0.9111,0.0589,589.0,364.0,809.0,10000.0,-6.425036907196045,11.24708366394043,-9.181042671203613
loc,0.175,60,0.0033691969076738502,17.22807696593319,0.01,100.0,0.9177,0.0689,689.0,389.0,786.0,10000.0,8.528107643127441,-6.4859700202941895,7.357204914093018
loc,0.175,60,0.003393461384902232,17.166372973416568,0.01,100.0,0.918,0.0692,692.0,368.0,1098.0,10000.0,2.853271961212158,-4.064363956451416,-11.359827041625977
loc,0.175,50,0.0021897910129894866,21.369711815780533,0.01,100.0,0.9433,0.0643,643.0,388.0,942.0,10000.0,10.266562461853027,11.362340927124023,-2.529785633087158
loc,0.175,50,0.0022065780094414483,21.288269381631174,0.01,100.0,0.9437,0.0517,517.0,378.0,1003.0,10000.0,-6.449986457824707,-17.092626571655273,5.644139289855957
loc,0.175,50,0.0021951137533495254,21.343787313242984,0.01,100.0,0.9031,0.0478,478.0,393.0,992.0,10000.0,-10.884628295898438,12.128776550292969,2.135166645050049
