x,y,z,K,activation_time,speed
2.8691,-23.6292,0.7343,0.004336,349,0.11981
-3.1205,-22.4001,-4.5190,0.006364,357,0.11288
2.0297,-23.1461,3.8681,0.022815,349,0.25978
-0.5414,-22.0809,-5.7765,0.013361,348,0.30652
0.2879,-22.5522,-5.1216,0.016743,350,0.09256
0.5608,-22.7682,4.9991,0.014605,352,0.23776
-2.2481,-22.8803,4.4994,0.017550,363,0.14679
-3.1913,-23.2782,-2.8559,0.017147,362,0.17360
-3.7742,-23.3460,-1.9681,0.029383,365,0.25780
-2.6561,-23.7712,-2.0229,0.021359,363,0.21461
-2.0183,-22.6354,-4.7328,0.006907,354,0.28012
2.6304,-23.6236,1.8072,0.017629,350,0.15461
0.2971,-23.1137,-4.2299,0.011939,351,0.32094
0.9595,-23.3063,4.0992,0.012587,353,0.25485
-1.2082,-23.2137,4.3704,0.017070,360,0.20461
-1.5059,-23.2402,-3.9339,0.016729,356,0.23648
2.3540,-23.4461,2.8576,0.007742,350,0.20368
1.9244,-23.9744,0.9336,0.009526,352,0.29424
-4.4691,-22.9590,2.0529,0.015058,373,0.10799
1.5669,-23.9439,-1.1561,0.006570,350,0.14470
2.2746,-23.8638,-0.2139,0.016297,350,0.18824
-3.0207,-23.0484,3.7524,0.015636,366,0.23262
-1.9843,-23.4825,3.6250,0.021914,364,0.16909
-0.8111,-22.7744,-4.7852,0.005985,352,0.29656
-0.1224,-23.3393,4.2566,0.017081,356,0.24645
-2.0749,-23.5740,-2.9537,0.014958,360,0.14782
0.3165,-23.6107,-3.1290,0.006178,354,0.08049
-2.2259,-24.1032,-1.1134,0.012133,363,0.25066
-4.2542,-23.3002,-0.9009,0.010482,369,0.14915
-2.7558,-23.5908,2.8237,0.014808,367,0.20973
-4.1344,-23.3744,1.0647,0.014358,373,0.08037
1.6251,-23.8978,2.0494,0.011166,353,0.22579
1.1512,-23.6974,-2.5179,0.004150,351,0.19319
0.6954,-23.9779,-1.8637,0.010718,352,0.12552
0.2274,-23.7987,3.3248,0.019089,357,0.20078
1.2612,-24.1836,0.0409,0.015916,354,0.14645
-0.4894,-23.4175,-3.7434,0.021904,355,0.13394
1.3075,-23.6761,3.1073,0.007204,353,0.27886
-3.4842,-23.5557,1.9652,0.013526,370,0.20783
-2.4275,-24.0050,1.8532,0.021260,367,0.18268
-0.3444,-24.1702,-1.4887,0.009263,356,0.21829
-3.7405,-23.6632,0.0288,0.019348,370,0.14051
-0.9931,-23.7131,-3.0242,0.015649,357,0.18678
-0.2045,-23.9062,-2.4941,0.015328,355,0.31657
0.9139,-24.2147,1.2041,0.016315,356,0.15336
-1.6622,-23.9361,2.6851,0.011818,364,0.17301
-3.2739,-23.7822,-1.0319,0.022005,367,0.12125
-3.1285,-23.9021,0.9583,0.016186,369,0.15406
0.5120,-24.2284,-0.7540,0.008716,354,0.14898
-1.3072,-24.2715,1.6970,0.018032,363,0.24262
-0.8831,-23.7395,3.4894,0.016487,360,0.27927
-1.6488,-24.3242,-0.1450,0.007669,362,0.24895
-1.4275,-23.9897,-2.0680,0.007872,359,0.29727
-2.0546,-24.2620,0.8499,0.022028,365,0.22455
-2.7176,-24.0831,-0.0792,0.014807,366,0.28806
0.2065,-24.3909,0.3875,0.020677,358,0.15321
-0.5384,-24.1199,2.5191,0.022916,360,0.27612
0.5672,-24.0646,2.2939,0.006788,357,0.16673
-0.5282,-24.3913,-0.3763,0.026752,358,0.24553
-1.2520,-24.2689,-1.0917,0.011166,360,0.27796
-0.1726,-24.3411,1.4794,0.024385,359,0.29000
-0.9184,-24.4371,0.6689,0.022796,362,0.14873
